Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Sales,Month,Month_Name,Day_Name
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,13-02-2019,15:06:00,Credit card,185.96,4.761904762,9.298,8,204.556,2,February,Wednesday
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,14-01-2019,18:03:00,Credit card,72.32,4.761904762,3.616,9.5,79.552,1,January,Monday
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,19-01-2019,15:58:00,Ewallet,189.18,4.761904762,9.459,7,208.098,1,January,Saturday
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,09-03-2019,13:53:00,Credit card,206.84,4.761904762,10.342,9.8,227.524,3,March,Saturday
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,27-03-2019,14:03:00,Cash,157.02,4.761904762,7.851,9.2,172.722,3,March,Wednesday
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,04-02-2019,16:38:00,Ewallet,215.3,4.761904762,10.765,7.7,236.83,2,February,Monday
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,14-03-2019,11:07:00,Cash,596.1,4.761904762,29.805,5.3,655.71,3,March,Thursday
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,04-03-2019,12:23:00,Cash,73.1,4.761904762,3.655,4.4,80.41,3,March,Monday
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,03-03-2019,10:54:00,Credit card,279.18,4.761904762,13.959,4.3,307.098,3,March,Sunday
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,27-01-2019,17:38:00,Ewallet,169.68,4.761904762,8.484,9.4,186.648,1,January,Sunday
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,07-02-2019,14:13:00,Cash,45.58,4.761904762,2.279,9.8,50.138,2,February,Thursday
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,05-02-2019,11:51:00,Ewallet,225.6,4.761904762,11.28,4.8,248.16,2,February,Tuesday
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,15-03-2019,13:05:00,Cash,290.4,4.761904762,14.52,5.3,319.44,3,March,Friday
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,01-03-2019,11:30:00,Credit card,44.46,4.761904762,2.223,8.7,48.906,3,March,Friday
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,15-02-2019,13:30:00,Credit card,156.6,4.761904762,7.83,9.5,172.26,2,February,Friday
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,17-02-2019,19:11:00,Ewallet,419.94,4.761904762,20.997,5.3,461.934,2,February,Sunday
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,26-01-2019,18:53:00,Cash,184.25,4.761904762,9.2125,9.2,202.675,1,January,Saturday
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,24-03-2019,14:22:00,Ewallet,140.64,4.761904762,7.032,9.6,154.704,3,March,Sunday
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,23-01-2019,17:16:00,Ewallet,83.08,4.761904762,4.154,6.4,91.388,1,January,Wednesday
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,26-01-2019,10:06:00,Credit card,64.99,4.761904762,3.2495,4.5,71.489,1,January,Saturday
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,14-03-2019,20:35:00,Ewallet,775.6,4.761904762,38.78,6.9,853.16,3,March,Thursday
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,17-03-2019,13:54:00,Ewallet,327.06,4.761904762,16.353,7.8,359.766,3,March,Sunday
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,08-01-2019,20:08:00,Cash,363.23,4.761904762,18.1615,4.5,399.553,1,January,Tuesday
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,08-02-2019,15:26:00,Cash,127,4.761904762,6.35,8.6,139.7,2,February,Friday
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,10-02-2019,12:56:00,Ewallet,375.55,4.761904762,18.7775,5.2,413.105,2,February,Sunday
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,28-03-2019,19:16:00,Credit card,199.16,4.761904762,9.958,6.4,219.076,3,March,Thursday
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,23-01-2019,12:20:00,Ewallet,30.61,4.761904762,1.5305,5.2,33.671,1,January,Wednesday
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,17-01-2019,10:37:00,Ewallet,115.78,4.761904762,5.789,8.9,127.358,1,January,Thursday
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,07-02-2019,10:18:00,Credit card,28.96,4.761904762,1.448,6.2,31.856,2,February,Thursday
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,09-03-2019,11:23:00,Cash,890.73,4.761904762,44.5365,6.7,979.803,3,March,Saturday
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,24-01-2019,11:45:00,Cash,279.66,4.761904762,13.983,7.2,307.626,1,January,Thursday
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,19-01-2019,16:08:00,Credit card,80.93,4.761904762,4.0465,9,89.023,1,January,Saturday
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,03-02-2019,11:25:00,Ewallet,674.5,4.761904762,33.725,4.2,741.95,2,February,Sunday
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,20-03-2019,12:24:00,Ewallet,348.48,4.761904762,17.424,4.2,383.328,3,March,Wednesday
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,13-01-2019,19:51:00,Cash,435.6,4.761904762,21.78,6.9,479.16,1,January,Sunday
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,14-03-2019,18:10:00,Ewallet,439.55,4.761904762,21.9775,4.4,483.505,3,March,Thursday
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,23-01-2019,11:22:00,Credit card,591.18,4.761904762,29.559,4,650.298,1,January,Wednesday
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,07-02-2019,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5,286.836,2,February,Thursday
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,28-03-2019,15:30:00,Credit card,215.04,4.761904762,10.752,9.2,236.544,3,March,Thursday
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,20-03-2019,19:44:00,Cash,91.61,4.761904762,4.5805,9.8,100.771,3,March,Wednesday
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,17-01-2019,15:27:00,Credit card,662.13,4.761904762,33.1065,4.9,728.343,1,January,Thursday
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,12-01-2019,11:25:00,Credit card,832.5,4.761904762,41.625,4.4,915.75,1,January,Saturday
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,16-02-2019,15:42:00,Cash,91.35,4.761904762,4.5675,6.8,100.485,2,February,Saturday
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,26-01-2019,16:04:00,Cash,157.76,4.761904762,7.888,9.1,173.536,1,January,Saturday
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,09-03-2019,12:37:00,Ewallet,121.74,4.761904762,6.087,8.7,133.914,3,March,Saturday
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,14-03-2019,14:41:00,Cash,825.8,4.761904762,41.29,5,908.38,3,March,Thursday
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,25-01-2019,14:19:00,Ewallet,159.9,4.761904762,7.995,7.5,175.89,1,January,Friday
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,26-01-2019,18:19:00,Credit card,12.09,4.761904762,0.6045,8.2,13.299,1,January,Saturday
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,19-01-2019,14:08:00,Credit card,641.9,4.761904762,32.095,6.7,706.09,1,January,Saturday
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,05-03-2019,16:38:00,Ewallet,234.93,4.761904762,11.7465,5.4,258.423,3,March,Tuesday
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,15-01-2019,10:54:00,Credit card,167.54,4.761904762,8.377,7,184.294,1,January,Tuesday
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,18-03-2019,11:29:00,Ewallet,299.1,4.761904762,14.955,4.7,329.01,3,March,Monday
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,20-03-2019,19:28:00,Credit card,239.73,4.761904762,11.9865,5,263.703,3,March,Wednesday
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,15-01-2019,15:01:00,Credit card,664.7,4.761904762,33.235,5,731.17,1,January,Tuesday
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,03-03-2019,20:31:00,Credit card,202.65,4.761904762,10.1325,6,222.915,3,March,Sunday
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,19-03-2019,12:16:00,Cash,46.2,4.761904762,2.31,6.3,50.82,3,March,Tuesday
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,08-03-2019,15:27:00,Cash,88.15,4.761904762,4.4075,8.5,96.965,3,March,Friday
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,27-02-2019,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5,172.986,2,February,Wednesday
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,23-02-2019,20:00:00,Ewallet,296.37,4.761904762,14.8185,6.4,326.007,2,February,Saturday
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,19-03-2019,15:29:00,Ewallet,708.4,4.761904762,35.42,4.7,779.24,3,March,Tuesday
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,27-03-2019,15:08:00,Ewallet,111.34,4.761904762,5.567,6,122.474,3,March,Wednesday
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,30-03-2019,19:26:00,Credit card,580.16,4.761904762,29.008,4,638.176,3,March,Saturday
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,16-02-2019,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5,66.275,2,February,Saturday
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,18-01-2019,18:43:00,Ewallet,174.24,4.761904762,8.712,8.7,191.664,1,January,Friday
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,30-03-2019,14:58:00,Cash,421.26,4.761904762,21.063,7.4,463.386,3,March,Saturday
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,20-03-2019,19:55:00,Cash,33.63,4.761904762,1.6815,5.6,36.993,3,March,Wednesday
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,16-01-2019,15:10:00,Cash,30.98,4.761904762,1.549,6.3,34.078,1,January,Wednesday
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,24-02-2019,16:44:00,Cash,247.4,4.761904762,12.37,7.1,272.14,2,February,Sunday
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,15-01-2019,18:22:00,Ewallet,378.3,4.761904762,18.915,7.8,416.13,1,January,Tuesday
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,22-01-2019,11:52:00,Cash,334.86,4.761904762,16.743,9.9,368.346,1,January,Tuesday
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,03-02-2019,17:24:00,Cash,727.8,4.761904762,36.39,7.3,800.58,2,February,Sunday
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,06-03-2019,15:31:00,Ewallet,335.88,4.761904762,16.794,5.1,369.468,3,March,Wednesday
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,16-02-2019,18:04:00,Credit card,240.72,4.761904762,12.036,9.4,264.792,2,February,Saturday
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,14-03-2019,14:13:00,Credit card,47.07,4.761904762,2.3535,5.8,51.777,3,March,Thursday
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,27-02-2019,10:23:00,Credit card,99.69,4.761904762,4.9845,8,109.659,2,February,Wednesday
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,18-01-2019,10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9,290.895,1,January,Friday
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,29-01-2019,15:48:00,Cash,139.65,4.761904762,6.9825,5.9,153.615,1,January,Tuesday
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,26-02-2019,17:46:00,Credit card,55.45,4.761904762,2.7725,4.9,60.995,2,February,Tuesday
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,03-02-2019,11:46:00,Cash,128.91,4.761904762,6.4455,9.3,141.801,2,February,Sunday
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,16-01-2019,12:07:00,Credit card,119.98,4.761904762,5.999,7.9,131.978,1,January,Wednesday
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,24-03-2019,18:14:00,Credit card,352.5,4.761904762,17.625,5.9,387.75,3,March,Sunday
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,12-02-2019,14:45:00,Credit card,871,4.761904762,43.55,9.9,958.1,2,February,Tuesday
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,21-02-2019,11:39:00,Cash,197.6,4.761904762,9.88,7.7,217.36,2,February,Thursday
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,04-02-2019,15:44:00,Ewallet,194.52,4.761904762,9.726,7.6,213.972,2,February,Monday
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,20-02-2019,13:06:00,Ewallet,173.22,4.761904762,8.661,7.7,190.542,2,February,Wednesday
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,23-02-2019,20:43:00,Ewallet,71.88,4.761904762,3.594,6.4,79.068,2,February,Saturday
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,16-02-2019,14:19:00,Ewallet,286.26,4.761904762,14.313,4.4,314.886,2,February,Saturday
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,17-01-2019,10:01:00,Credit card,81.24,4.761904762,4.062,4.1,89.364,1,January,Thursday
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,14-01-2019,19:30:00,Ewallet,560.4,4.761904762,28.02,4.4,616.44,1,January,Monday
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,30-03-2019,16:34:00,Cash,186.8,4.761904762,9.34,5.5,205.48,3,March,Saturday
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,02-03-2019,13:10:00,Ewallet,220.23,4.761904762,11.0115,4,242.253,3,March,Saturday
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,15-02-2019,17:10:00,Credit card,269.12,4.761904762,13.456,9.3,296.032,2,February,Friday
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,01-03-2019,10:22:00,Credit card,454.8,4.761904762,22.74,4.8,500.28,3,March,Friday
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,24-02-2019,19:57:00,Cash,167.54,4.761904762,8.377,4.6,184.294,2,February,Sunday
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,19-02-2019,19:29:00,Credit card,448.56,4.761904762,22.428,7.3,493.416,2,February,Tuesday
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,23-02-2019,18:30:00,Cash,293.88,4.761904762,14.694,6,323.268,2,February,Saturday
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,07-02-2019,14:27:00,Ewallet,589.5,4.761904762,29.475,8.1,648.45,2,February,Thursday
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,11-01-2019,13:57:00,Ewallet,291,4.761904762,14.55,9.4,320.1,1,January,Friday
528-87-5606,Cairo,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,12-02-2019,19:43:00,Cash,39.48,4.761904762,1.974,6.5,43.428,2,February,Tuesday
320-85-2052,Cairo,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,14-01-2019,10:11:00,Credit card,34.81,4.761904762,1.7405,7,38.291,1,January,Monday
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,09-01-2019,13:46:00,Ewallet,295.92,4.761904762,14.796,7.1,325.512,1,January,Wednesday
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,27-02-2019,12:22:00,Ewallet,42.96,4.761904762,2.148,6.6,47.256,2,February,Wednesday
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,24-01-2019,19:20:00,Ewallet,138.48,4.761904762,6.924,4.9,152.328,1,January,Thursday
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,08-01-2019,12:58:00,Credit card,98.2,4.761904762,4.91,6.4,108.02,1,January,Tuesday
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,08-01-2019,11:59:00,Credit card,129.66,4.761904762,6.483,8,142.626,1,January,Tuesday
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,16-01-2019,17:59:00,Cash,635.6,4.761904762,31.78,4.3,699.16,1,January,Wednesday
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,13-03-2019,12:51:00,Cash,145.76,4.761904762,7.288,6.1,160.336,3,March,Wednesday
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,15-02-2019,10:36:00,Cash,201.3,4.761904762,10.065,7.5,221.43,2,February,Friday
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,25-01-2019,13:38:00,Cash,631.71,4.761904762,31.5855,6.7,694.881,1,January,Friday
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,12-03-2019,19:39:00,Ewallet,385.28,4.761904762,19.264,5.2,423.808,3,March,Tuesday
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,04-03-2019,12:44:00,Cash,486.3,4.761904762,24.315,8.8,534.93,3,March,Monday
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,10-02-2019,13:56:00,Cash,513.66,4.761904762,25.683,9.5,565.026,2,February,Sunday
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,16-01-2019,14:42:00,Cash,473.4,4.761904762,23.67,7.6,520.74,1,January,Wednesday
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,29-01-2019,19:45:00,Cash,436.85,4.761904762,21.8425,6.6,480.535,1,January,Tuesday
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,01-01-2019,20:26:00,Ewallet,108.16,4.761904762,5.408,6.9,118.976,1,January,Tuesday
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,06-01-2019,19:46:00,Ewallet,248.76,4.761904762,12.438,4.3,273.636,1,January,Sunday
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,19-02-2019,19:38:00,Credit card,626.22,4.761904762,31.311,7.8,688.842,2,February,Tuesday
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,12-01-2019,16:18:00,Ewallet,975,4.761904762,48.75,8,1072.5,1,January,Saturday
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,07-02-2019,12:23:00,Ewallet,483.28,4.761904762,24.164,9.6,531.608,2,February,Thursday
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,27-03-2019,19:11:00,Credit card,96.96,4.761904762,4.848,4.3,106.656,3,March,Wednesday
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,27-02-2019,18:57:00,Credit card,197.7,4.761904762,9.885,5,217.47,2,February,Wednesday
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,06-01-2019,11:18:00,Cash,724.23,4.761904762,36.2115,9.2,796.653,1,January,Sunday
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,02-03-2019,12:40:00,Cash,795.51,4.761904762,39.7755,6.3,875.061,3,March,Saturday
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,29-03-2019,14:06:00,Cash,502.39,4.761904762,25.1195,8.9,552.629,3,March,Friday
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,31-01-2019,20:48:00,Ewallet,172,4.761904762,8.6,7.6,189.2,1,January,Thursday
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,21-01-2019,20:13:00,Cash,68.98,4.761904762,3.449,4.8,75.878,1,January,Monday
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,20-01-2019,20:37:00,Ewallet,124.96,4.761904762,6.248,9.1,137.456,1,January,Sunday
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,17-01-2019,17:59:00,Ewallet,77.1,4.761904762,3.855,6.1,84.81,1,January,Thursday
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,28-02-2019,20:18:00,Cash,483.72,4.761904762,24.186,9.1,532.092,2,February,Thursday
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,19-03-2019,15:52:00,Ewallet,302.12,4.761904762,15.106,8.3,332.332,3,March,Tuesday
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,19-02-2019,15:14:00,Ewallet,698.67,4.761904762,34.9335,7.2,768.537,2,February,Tuesday
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,04-02-2019,12:50:00,Ewallet,124.65,4.761904762,6.2325,6,137.115,2,February,Monday
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,31-01-2019,10:36:00,Ewallet,789.6,4.761904762,39.48,8.5,868.56,1,January,Thursday
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,06-02-2019,18:33:00,Credit card,178.4,4.761904762,8.92,6.6,196.24,2,February,Wednesday
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,28-03-2019,16:06:00,Ewallet,500.22,4.761904762,25.011,4.5,550.242,3,March,Thursday
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,19-01-2019,12:47:00,Credit card,35.82,4.761904762,1.791,8.1,39.402,1,January,Saturday
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,17-02-2019,13:34:00,Credit card,136.14,4.761904762,6.807,7.2,149.754,2,February,Sunday
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,18-01-2019,15:04:00,Credit card,104.88,4.761904762,5.244,6.1,115.368,1,January,Friday
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,02-02-2019,20:42:00,Cash,178.92,4.761904762,8.946,7.1,196.812,2,February,Saturday
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,18-01-2019,15:28:00,Cash,815.67,4.761904762,40.7835,5.1,897.237,1,January,Friday
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,18-03-2019,13:45:00,Credit card,132.36,4.761904762,6.618,7.9,145.596,3,March,Monday
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,11-01-2019,20:10:00,Cash,257.39,4.761904762,12.8695,7.4,283.129,1,January,Friday
434-35-9162,Cairo,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,04-02-2019,18:53:00,Ewallet,93.36,4.761904762,4.668,7.4,102.696,2,February,Monday
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,06-02-2019,14:24:00,Cash,228,4.761904762,11.4,6.6,250.8,2,February,Wednesday
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,08-01-2019,11:42:00,Credit card,166.71,4.761904762,8.3355,5.9,183.381,1,January,Tuesday
